BSM550	프로그래밍언어	3	2	2	0	04	N	14	14	14	14	14	14	13	13	13	14	14	14	14	14	12	14	14	14	14	14	14	기계 2                             	이해성	월/08A	월/08B	월/09A	월/09B	수/01A	수/01B	수/02A	수/02B	 	 	 	 	 	 	 	 
MEH320	하이브리드자동차개론	3	2	2	0	01	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	정진은	화/03A	화/03B	화/04A	화/04B	수/01A	수/01B	수/02A	수/02B	 	 	 	 	 	 	 	 
MTB386	3D CAD 및 실습	2	1	2	0	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	민동균	월/02A	월/02B	월/03A	월/03B	수/05A	수/05B	 	 	 	 	 	 	 	 	 	 
MTF212	CNC가공및실습	2	1	2	0	01	N	9	12	12	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	김문기	화/07A	화/07B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 	 	 
MCA700	계측공학및실험	3	2	2	1	01	N	12	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	원윤재	화/06A	화/06B	화/07A	화/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
BSM461	공업통계학및실습	3	2	2	0	03	N	12	12	12	13	12	14	12	12	13	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	원윤재	월/06A	월/06B	월/07A	월/07B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
MTC742	공학설계Ⅰ(캡스톤디자인)	1	1	2	1	01	N	12	12	12	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3                             	이인석	목/10A	목/10B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MTC752	공학설계Ⅱ(캡스톤디자인)	1	1	2	1	01	N	12	12	12	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3                             	이인석	목/11A	목/11B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MTB402	기계공작법	2	2	0	0	01	N	12	12	12	9TS	12T	12T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	최만성	월/05A	월/05B	월/06A	월/06B	 	 	 	 	 	 	 	 	 	 	 	 
MCA940	기계공작실습	2	0	4	0	01	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	최만성	화/01A	화/01B	화/02A	화/02B	화/03A	화/03B	화/04A	화/04B	 	 	 	 	 	 	 	 
MCA940	기계공작실습	2	0	4	0	02	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	유중학	수/01A	수/01B	수/02A	수/02B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MCA940	기계공작실습	2	0	4	0	03	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	김문기	목/06A	목/06B	목/07A	목/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
MTB471	기계공학실험	2	1	2	0	01	N	12	12	12	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	민동균	월/05A	월/05B	월/06A	월/06B	월/07A	월/07B	 	 	 	 	 	 	 	 	 	 
MTB471	기계공학실험	2	1	2	0	02	N	12	12	12	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	김광선	월/05A	월/05B	월/06A	월/06B	월/07A	월/07B	 	 	 	 	 	 	 	 	 	 
MTB417	기계요소설계	3	2	2	0.5	01	N	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	허용정	수/02A	수/02B	수/03A	수/03B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 
MTB417	기계요소설계	3	2	2	0.5	02	Y	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 전체 제어                            	김병기	월/03A	월/03B	월/04A	월/04B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MTB417	기계요소설계	3	2	2	0.5	03	N	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	장영철	월/02A	월/02B	월/03A	월/03B	화/02A	화/02B	화/03A	화/03B	 	 	 	 	 	 	 	 
MCA400	기계제어공학Ⅱ	3	3	0	0	01	N	12	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	이인석	수/01A	수/01B	수/02A	수/02B	목/02A	목/02B	 	 	 	 	 	 	 	 	 	 
MTB433	기계진동학	3	3	0	0	01	N	12	12	12	12	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	안채헌	화/01A	화/01B	화/02A	화/02B	화/03A	화/03B	 	 	 	 	 	 	 	 	 	 
MTB433	기계진동학	3	3	0	0	02	N	12	12	12	12	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	김노유	화/01A	화/01B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 	 	 
MTB374	기구학	2	2	0	0	01	N	12	12	12	10T	12T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	정동택	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 	 	 	 	 
MTB374	기구학	2	2	0	0	02	N	12	12	12	10T	12T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	류길하	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 	 	 
MTB483	기전시스템기초설계	2	1	2	0.5	01	Y	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	오윤식	월/02A	월/02B	월/03A	월/03B	월/04A	월/04B	 	 	 	 	 	 	 	 	 	 
MTB483	기전시스템기초설계	2	1	2	0.5	02	Y	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	오윤식	목/07A	목/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 
MTB483	기전시스템기초설계	2	1	2	0.5	03	Y	12	12	12	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1                             	오윤식	수/01A	수/01B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 
MTB325	동역학	3	3	0	0	01	N	9	9	9	12T	9T	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	류길하	월/01A	월/01B	월/02A	월/02B	수/01A	수/01B	 	 	 	 	 	 	 	 	 	 
MTB326	동역학	2	2	0	0	01	N	12	12	12	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	허용정	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 	 	 
MTB325	동역학	3	3	0	0	02	N	9	9	9	12T	9T	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	미정	월/01A	월/01B	월/02A	월/02B	수/01A	수/01B	 	 	 	 	 	 	 	 	 	 
MTB325	동역학	3	3	0	0	03	N	9	9	9	12T	9T	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	김노유	화/08A	화/08B	화/09A	화/09B	목/02A	목/02B	 	 	 	 	 	 	 	 	 	 
MTF194	동적시스템설계및실습	2	1	2	0	01	N	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	이상순	화/05A	화/05B	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 
MTF281	디스플레이공학개론	3	3	0	0	01	Y	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 디지                            	오윤식	화/02A	화/02B	화/03A	화/03B	목/03A	목/03B	 	 	 	 	 	 	 	 	 	 
MCA284	디지털회로설계및실습	3	2	2	0.5	01	N	12	12	12	12	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	김종원	금/01A	금/01B	금/02A	금/02B	금/03A	금/03B	금/04A	금/04B	 	 	 	 	 	 	 	 
